Date,Adj_Close,Close,High,Low,Open,Volume,Momentum_10,RSI_14,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,EMA_50
2018-02-25,9664.73046875,9664.73046875,9923.2197265625,9407.0595703125,9796.419921875,5706939904,-501.669921875,290.53337231709577,10500.1701171875,9565.867602539063,10899.64265625,10108.404425742474,10035.116960429501,10770.50126089237
2018-02-26,10366.7001953125,10366.7001953125,10475.0,9501.73046875,9669.4296875,7287690240,132.7998046875,303.0532456585879,10513.45009765625,9696.502612304688,10777.42466796875,10155.367292937024,10066.696316132644,10754.665924987277
2018-02-27,10725.599609375,10725.599609375,10878.5,10246.099609375,10393.900390625,6966179840,-387.1005859375,222.03177182677678,10474.7400390625,9851.717602539062,10688.53466796875,10259.045895925747,10129.449010727154,10753.526069473071
2018-02-28,10397.900390625,10397.900390625,11089.7998046875,10393.099609375,10687.2001953125,6936189952,-153.8994140625,423.6758999685386,10459.35009765625,9958.333129882812,10604.58466796875,10284.292167689247,10155.015808812663,10739.579964420207
2018-03-01,10951.0,10951.0,11052.2998046875,10352.7001953125,10385.0,7317279744,-274.2998046875,472.6319654481408,10431.9201171875,10069.034106445313,10524.138671875,10405.511773563929,10230.82382702098,10747.87094620765
2018-03-02,11086.400390625,11086.400390625,11189.0,10850.099609375,10977.400390625,7620590080,-317.2998046875,442.95236895161287,10400.19013671875,10192.259106445312,10477.75068359375,10529.309703938668,10312.307309268983,10761.146610694605
2018-03-03,11489.7001953125,11489.7001953125,11528.2001953125,11002.400390625,11101.900390625,6690570240,799.2998046875,875.5090040616709,10480.1201171875,10360.24560546875,10427.9326953125,10703.926156915728,10424.43996508265,10789.71733950315
2018-03-04,11512.599609375,11512.599609375,11512.599609375,11136.099609375,11497.400390625,6084149760,1507.599609375,345.9168437753785,10630.880078125,10489.5470703125,10370.98068359375,10850.957693726505,10528.074216920017,10818.06566381185
2018-03-05,11573.2998046875,11573.2998046875,11704.099609375,11443.900390625,11532.400390625,6468539904,1272.2001953125,778.9564812320407,10758.10009765625,10638.29658203125,10327.0066796875,10982.29262299214,10627.61951099311,10847.682688944229
2018-03-06,10779.900390625,10779.900390625,11500.099609375,10694.2998046875,11500.099609375,6832169984,966.830078125,-405.9584733809144,10854.78310546875,10702.560107421876,10266.20869140625,10945.494035289023,10642.122451910433,10845.024559598378
2018-03-07,9965.5703125,9965.5703125,10929.5,9692.1201171875,10803.900390625,8797910016,300.83984375,-349.37404510216584,10884.86708984375,10692.518603515626,10235.71009765625,10767.326085691018,10577.688914823724,10810.536157751383
2018-03-08,9395.009765625,9395.009765625,10147.400390625,9335.8701171875,9951.4404296875,7186089984,-971.6904296875,-415.14896818916804,10787.698046875,10650.574072265625,10199.83830078125,10517.814027497196,10465.052805376226,10755.025318844466
2018-03-09,9337.5498046875,9337.5498046875,9466.349609375,8513.0302734375,9414.6904296875,8704190464,-1388.0498046875,-232.08645197253406,10648.89306640625,10561.816552734375,10157.0912890625,10303.220532440886,10357.671567215395,10699.438043779486
